request_count,session_duration,failed_login_attempts,typing_speed,mouse_movement,label
7,111.48258739906706,0,207.47923126764243,0.9342879217381505,0
9,137.40741452963115,3,132.9315314185967,0.31068195172637003,1
5,51.61492456214277,0,179.79647292719682,0.9839866777417583,0
1,176.85698975818525,0,321.7995192264896,0.8228543131726243,0
7,149.24991239980662,0,172.6055919234686,1.0,0
8,154.80141418766982,0,200.81104154356066,1.0,0
7,173.11545404067942,1,294.037053540163,0.8244713069704327,0
107,7.958468342653075,1,170.21630029031672,0.08135214408869099,1
5,100.06801365962791,0,206.481715430399,0.750542386787009,0
3,66.20354151769148,0,287.95342696944397,0.6874707049054981,0
2,86.61389106506664,0,215.09145881878914,1.0,0
6,85.82561866889594,0,193.79895551137466,0.7653780667339103,0
3,115.53181436048538,0,151.42970252784377,0.9247026347093035,0
4,146.79926045292433,0,315.4486048761433,0.8049464323513263,0
5,148.96923257434813,0,312.27814553669094,0.917279136143687,0
2,179.32577505388988,0,279.4814024796921,1.0,0
5,104.71431061631775,0,150.61229827208768,0.9164743708711008,0
6,83.06235633548212,0,311.1874403187592,0.7434330526739488,0
2,114.2205912396565,0,183.2691324658854,0.911634456246628,0
4,162.90922064151454,0,220.89064065023055,0.9440147340366707,0
23,73.27620873297553,5,279.3690807974166,0.5723807589095135,1
111,31.04159644438801,3,247.7704400539276,0.14102433331415762,1
58,45.55006492874574,1,256.97321492668806,0.049340704950719724,1
5,109.59470332784909,0,285.94150034255233,0.8590203510101865,0
2,93.69989546790417,0,294.74026511535163,0.8189996817373714,0
3,121.32103724496257,1,272.1113098932165,0.9726182897337379,0
9,108.47071428040655,0,264.1909812029292,0.761445510453275,0
5,167.40423562188033,0,96.5167524290171,0.8645251036138454,0
26,58.45481250284112,2,203.47892483415725,0.43313328443345117,1
3,226.06246202301818,0,176.506190595468,0.9165839536438743,0
4,86.53410025616229,0,263.3633728161296,1.0,0
26,97.37884214349528,1,301.3255579046171,0.5310972352824832,1
8,83.74229394126672,1,257.5080686294753,0.8787495489402679,0
11,42.69189850256257,4,191.67360133642876,0.7814619270256962,1
6,162.99031713902318,0,151.2839473392837,0.963124400571742,0
38,5.0,14,258.0533407770405,0.2679030841208814,1
4,192.43364274197967,0,264.9743406623633,0.7782094074170237,0
3,74.66285300131317,0,358.19084121401664,1.0,0
4,157.25313428635988,0,366.98738143231714,0.8064976347712498,0
2,76.60989308505472,0,304.61719753616757,0.7757959466388155,0
111,19.97408940927003,0,110.73055809886648,0.04237322248936083,1
110,13.046622870404743,5,145.543915772932,0.0,1
2,149.85940755717073,0,291.55915632394476,1.0,0
5,139.95465270248417,0,165.36731267170717,0.8063389605066729,0
4,112.90327185155121,0,294.1556082517428,0.5631507617620002,0
7,123.94981618417458,0,216.37300478102836,1.0,0
4,88.89807631647439,0,238.33369439796357,0.9016463257644973,0
8,148.83081750625698,1,142.0946726565732,0.9493560059768855,0
4,105.63697035118898,0,210.77545506688023,0.9119821853513105,0
4,102.63828078579243,0,268.51936925146725,0.9128422612341168,0
7,117.32373215131597,2,184.6286925442818,0.422075098299819,1
11,74.13683155480419,5,252.99202429579236,0.6462169201711999,1
5,100.93142505069477,1,356.55870148534905,1.0,0
23,84.03121646255325,1,151.71452272408703,0.2898153073170729,1
1,77.35367079399234,0,90.34310026503873,0.9293507238492446,0
5,67.54742732004667,0,269.9573390168792,0.681250934787774,0
2,191.23452086321458,0,318.42136979253627,0.8763110848106731,0
20,54.69558654085847,6,251.91919576149974,0.6902022418172841,1
2,107.42350946728898,0,107.54288374474908,0.878070901163622,0
9,174.2805408630331,0,312.5239020739053,0.8537064378298489,0
30,5.0,5,195.20086787779113,0.3772856810726663,1
51,17.935917287245495,0,116.800978970948,0.2370724167619009,1
18,60.115570361073914,2,279.3036919348197,0.4096924558819276,1
66,7.645469270574687,1,141.8324478979157,0.14521339485328252,1
7,165.0475472911666,0,236.27710075406475,0.8059571176330521,0
4,211.25516832634642,0,172.28987099745703,0.9824338266803108,0
4,95.11941133712398,0,235.6849442250895,1.0,0
36,38.889762564356104,9,129.49702956202148,0.16933519335582337,1
2,114.65942630084183,0,449.6253589087382,0.9166894038741719,0
19,99.51476777518651,2,242.29086981944886,0.16034183296793866,1
4,93.02263925652457,0,275.46563442734055,0.9687831513084947,0
4,110.06773606550604,0,222.42005607667602,0.7938210720400503,0
8,177.37971861260507,0,315.0399978925683,0.6987580121357263,0
6,123.96417524809772,0,265.6372855643228,0.804645005050685,0
2,68.32333913207721,0,93.99093512749599,1.0,0
4,108.12756420044394,0,367.64111324448,0.8246224476770756,0
3,136.45568703786788,0,195.31984994436027,0.6909989550438225,0
9,192.1756475001489,1,278.89364158215926,0.9745756258792264,0
8,174.7655779843327,1,235.24804643170108,0.9099705490923771,0
2,123.57042198361813,0,159.97207053495302,0.6548726290866972,0
5,112.1322651814414,1,413.21891539418476,0.8649896610831402,0
5,116.20033115177884,1,268.8633869588056,0.7870671191083506,0
9,104.46673324121505,1,324.3431873859008,0.7544149263479836,0
34,68.23853161886362,7,74.37492560452112,0.6308862300194079,1
17,107.85810706160707,2,69.55486030305029,0.28344175487216944,1
3,77.77832474688884,0,248.3493153680989,0.920345920385561,0
124,2.0,1,99.43457365912795,0.13082652854286972,1
6,168.75559201080574,0,340.7288643845157,1.0,0
5,132.67944175755616,3,306.39768227889806,0.550696802062852,1
7,116.49787180339716,2,212.75547468098532,0.8894748108744429,0
3,125.15439144926323,0,205.24874761576325,0.7324787656325142,0
7,194.60963276186126,1,166.3613256277232,0.7194463112311738,0
5,138.62555327819592,0,116.12730102458329,0.7594001753605064,0
3,138.33436499849932,0,325.86567809578276,1.0,0
59,36.822587480525144,2,157.0984589560291,0.15561127122666102,1
6,110.13551765740202,0,396.59936227962413,0.7934771023871556,0
55,22.595735400255435,0,185.2287249868459,0.1417400555027946,1
5,67.60622131525197,1,187.71370666350197,0.8818200324226614,0
3,180.86288660405452,1,255.73305888369242,0.8614960001346373,0
4,149.0674216501915,1,348.22364224516383,0.7464176078915696,0
48,33.5854892452458,0,91.8182880175837,0.1466496698975962,1
7,134.41764014041098,1,242.582536774867,0.6381088500031584,0
30,54.221487061845615,9,145.499529679228,0.20731618247527908,1
34,95.70524973689743,9,256.23622083073457,0.40628233560961335,1
47,57.89538808568428,9,204.00441165269226,0.11604172861243507,1
14,71.54690656514897,4,279.85107084206714,0.0,1
111,21.652592972119475,0,110.92877357181932,0.0,1
6,82.38618320190514,0,266.9265141997008,0.9698071496327052,0
7,126.57399053859947,0,232.46294982605735,0.6903059870612672,0
4,93.48356001171783,0,288.01945481651626,0.8360582252609894,0
7,153.0983744237629,0,362.2214472801266,0.9877612070459327,0
2,198.34464799914815,1,153.30969276732952,0.7818453605972295,0
6,126.82097433460095,0,260.82545429876524,0.7047704402919376,0
5,201.35860793494152,0,250.30327772409527,1.0,0
5,106.05658837258,1,272.12013592412717,0.93732219365557,0
38,52.23691757710719,12,159.1097733572012,0.34897517930039124,1
36,22.359393675403393,8,98.8133965348417,0.7102525245633415,1
10,86.85479629738079,0,157.38494287021905,0.8942863674974357,0
3,83.73744556962373,0,367.90471930761896,0.9659595768602882,0
5,87.74214533490749,0,322.5943918649535,1.0,0
7,85.64765395124805,0,135.61040847732517,0.9912347442885122,0
3,134.03725816776497,0,303.93283454905975,1.0,0
6,140.83440940191082,0,344.04042099485065,0.8104953763251439,0
4,154.6487788504318,0,261.6673460407182,1.0,0
126,29.69530654560729,1,40.0,0.12505837996618277,1
2,102.00735416257287,0,253.87471307357544,0.9719206848559354,0
2,187.5499135035262,1,219.34740449424447,0.603486417608306,0
4,73.4832353880802,2,287.63800746307174,1.0,0
3,114.61033323945507,0,233.81024345430524,0.7356259777100437,0
14,33.57318361008626,4,206.51986880829486,0.4455599651646003,1
5,91.49624075112335,2,250.1239584005308,0.8355886703795401,0
6,116.79682118985109,1,109.38380614732463,0.6370564023946255,0
2,127.62578575268158,0,326.4989619368586,0.9525704830935882,0
6,173.36897148514564,1,90.65093582499485,0.7924141936716024,0
0,187.01412694647456,0,162.1158637719091,0.9815956358961423,0
4,147.96924580647922,0,251.782955360643,0.6630328294462934,0
8,159.57255360929614,0,229.75735354357542,0.8379089503955596,0
35,54.507219752919525,8,291.33181968580567,0.3997709922488642,1
44,31.031945422110773,9,210.80474337627103,0.2245856817613055,1
4,70.59995901308761,0,267.99594951133287,0.7723125345577048,0
108,19.468372397547732,4,187.94300851806136,0.13527700542031987,1
18,86.97479816059817,2,205.55126158871482,0.3797832568926702,1
3,142.152540903388,1,289.2066170781493,0.6837282825752874,0
56,17.049553159033092,0,153.73714881880534,0.016217467490619423,1
43,49.18024705526365,10,235.40908830129257,0.32099131485646,1
136,10.271755759354818,1,173.6132199391536,0.1620989455726221,1
28,77.58176768549221,5,232.60580338888883,0.5531189710964998,1
3,114.36005655733899,0,226.34545594549576,0.8655236733883339,0
0,176.57452558151968,0,256.7669023555058,0.9397430527593966,0
18,105.91887341195257,5,279.8536594494908,0.05736935630299365,1
11,65.49536106404373,3,223.03447905262348,0.6552217704649588,1
6,128.60056908649602,0,207.9983618475666,0.7018465739544695,0
5,141.23032109520537,0,212.59281279009576,0.8779910624631792,0
124,14.464972710318046,0,108.48406736730999,0.11338342341095986,1
1,87.10996793969744,0,204.04998768120524,0.8257490760652786,0
9,124.49333857378682,0,300.4059933008641,0.9664075320170226,0
5,97.26761181078616,1,276.92564344259137,0.8877025037577089,0
54,22.872394480204214,4,111.7107925579847,0.03495633713182987,1
26,119.49578604682988,2,196.84787515816055,0.28487907564120846,1
6,115.12538737245818,0,146.63234191646177,1.0,0
1,176.8846116041725,0,184.84505069948128,0.8858398096646305,0
5,47.29200172980856,0,235.99285476067945,0.8140855194727454,0
7,63.19828533015243,0,188.27326759991908,1.0,0
1,76.8552395148186,0,98.24942598952705,0.8388823600725149,0
18,36.692716892068056,7,281.921512204301,0.42871725865385807,1
4,104.43951676049248,0,194.07427118824987,0.8963214190950235,0
17,68.17975577413054,4,210.52247935089093,0.37772109429926043,1
5,161.9089014429664,0,176.64179669649243,0.5670826502287654,0
117,18.368684199339935,2,165.15684124856816,0.0,1
8,99.2611564688136,0,306.526115161762,1.0,0
57,25.491215549695212,2,203.3526956555486,0.09126570900545987,1
5,119.85133551891023,2,384.22181471890997,0.6572080547017416,0
6,145.8332576613781,4,237.46310041230035,0.42291699163586344,1
6,99.93963072668205,1,526.4504733973333,0.8531349523614646,0
4,146.40616337059205,0,141.28469248074225,0.8273661319228708,0
4,123.48285199302728,0,284.07129942199447,1.0,0
23,41.133747304395825,7,100.94066597609508,0.2863364264743068,1
5,62.47089414226658,1,327.95316571653086,0.906712939927451,0
1,77.86805223227742,0,419.83808403969283,1.0,0
2,130.03738776806105,0,225.19372160061738,1.0,0
6,85.35461009128802,0,390.01454120346006,0.9393950879187798,0
5,117.56891167548262,0,262.15945984185777,0.9079062710690997,0
7,92.98441651540992,0,401.5697095273318,0.8867929234488726,0
3,117.73886225278447,0,417.5201606739234,0.7568752976570794,0
58,15.718505193079112,1,154.64791345461904,0.09414953013416001,1
9,107.25070605765349,2,239.03468942720573,0.7897857197631063,1
5,133.58881152818603,0,208.38575201680683,0.7638205632034368,0
1,122.78995551268207,0,352.4454042974501,0.9792827260699759,0
4,105.51504117514821,0,238.47099870074328,0.7804485869487716,0
4,139.11978476184228,0,135.5544838768267,0.8194650521168113,0
1,88.41910466732877,0,229.9820614712324,1.0,0
70,2.0,0,72.4944780415318,0.0,1
10,132.69794444300334,0,462.570364908787,0.7188257832822738,0
4,124.34580310921034,0,342.5396499028494,0.9638165135313705,0
31,19.895897340026313,12,117.34503221892454,0.6289415647948566,1
40,39.78525827514512,10,154.62025567681164,0.49006439672516877,1
35,12.201320121437046,6,304.67076003184127,0.2223358057014126,1
4,110.09717690428943,0,202.21458702883328,0.732370471171605,0
6,117.11478575782382,1,190.72077407116635,0.6660281513987217,1
30,53.64388896223099,12,104.20612727461267,0.5015750056574333,1
16,87.41231657033022,6,149.66078850513026,0.43018003885555123,1
8,92.86308776675807,2,309.86583891359993,0.762098161023515,1
8,72.58536006411842,4,133.85366894068076,0.7634842047074538,1
5,115.59046769325793,0,291.71291886653586,0.9533442840905333,0
6,109.48497145957127,0,218.87666965547785,1.0,0
10,49.66202105686641,0,285.7055488449018,0.849801527655333,0
39,77.17880886930642,6,135.2505106847635,0.20945953229305556,1
7,138.91758733300313,0,278.20582962219765,1.0,0
4,102.69595102791754,0,330.1103204794072,0.8822547195569249,0
4,116.34577163445616,0,248.8925660730089,0.8684715533279427,0
11,144.52292636964367,2,184.09290840985562,0.9642492119767595,0
11,56.52945197444833,0,276.39799067570846,0.6426116257412507,1
3,162.05566238893465,0,200.5705010385151,0.9894840244834008,0
2,178.58855215557463,0,134.08343792847273,0.5219665345219416,0
34,22.810870751166902,14,120.1799423155889,0.4046332970495781,1
113,22.272312158143514,2,153.52842351699192,0.19985669717064045,1
5,141.36757376821225,1,200.7197349455308,0.8536085910248704,0
122,2.0,0,146.8061320278125,0.017901509634989755,1
8,158.4604569798128,1,135.6081879009562,0.9459547673180408,0
9,159.73964076250266,2,304.5531209225526,1.0,0
19,83.52509986225347,3,264.958694000611,0.7802471654269608,1
5,156.6957464706868,0,215.49792909326663,0.8517874969142845,0
6,67.51305189555508,2,216.3791744220906,0.6299801144672535,1
118,18.900473118174435,2,106.94804889749291,0.2617922371100103,1
5,74.83049348236585,0,71.99913448285403,0.9408913314243229,0
2,152.5770036505262,0,324.83267742014806,0.8403055104275523,0
3,125.27339662050944,1,415.31196529063993,0.7798766795462263,0
6,124.88633033266059,0,199.66947687746364,1.0,0
6,121.25830827699083,1,180.99182687595504,0.9316689248065608,0
7,131.8013344326097,0,218.84955847015877,0.9856546305292876,0
11,164.2918287249379,2,149.96306479766122,0.715639591072809,0
16,39.22211917635146,7,236.12101634372132,0.3700204301976064,1
18,59.296173724057255,10,226.67123441114214,0.7985173875610305,1
11,96.04520599857595,0,287.0344369045222,0.9686054396505387,0
4,148.83717090250883,0,275.5194635825637,0.8339241601171312,0
8,155.4325404807958,0,234.9866886986037,0.6847321503923801,0
4,42.91630509529602,5,200.5860075886007,0.5880518935038967,1
6,155.06838507571712,0,234.40758170507425,0.8408427229355334,0
8,135.67160811564375,1,268.7691602720462,1.0,0
33,5.0,6,40.0,0.2745616064369126,1
148,14.920206222784044,3,144.46051474459153,0.0,1
108,2.0,0,242.53862512148697,0.06218095076452476,1
38,20.292400098091758,7,98.39621465724137,0.3372067670601906,1
3,116.94209460455448,0,352.0380961147493,0.7112163009190005,0
7,172.5375696694502,0,180.49527824186612,1.0,0
4,103.02216167197825,1,188.43900570925487,0.7993202420872256,0
5,151.48618156900426,0,252.86776947633945,0.9559171748934101,0
38,51.58155420199692,7,184.68520827804258,0.4929105840450793,1
5,213.1749867682501,0,258.60615567948355,1.0,0
4,135.9092611524911,0,283.76117965639554,1.0,0
2,80.08021449220084,0,336.68947226106684,0.8206327227175847,0
6,95.06798941561459,1,209.13177578100715,0.7353649888968365,0
3,88.90235038876529,0,225.58410667796173,0.9032612401126391,0
4,158.49567349560544,0,261.24650022311175,0.9108246976063255,0
38,70.71697330146571,6,250.13300144942644,0.5105773615399746,1
12,207.77299441509408,0,376.5854734779463,0.794542925311625,0
5,142.26250668402184,0,240.63739676639665,0.9441464090608191,0
5,142.95352849607832,0,181.87258706443785,0.6593699304430641,0
6,86.09598311958268,0,285.8640415276392,0.9690915458603363,0
8,144.0530208785669,0,184.48501208356365,1.0,0
1,125.3052164431628,0,115.3301491986895,0.9844818738981375,0
15,92.55506804648407,2,127.37455429137924,0.0,1
24,29.16506047586639,5,209.68218052652148,0.35595727438068303,1
7,114.03366577629318,1,82.91070735225262,0.9748134725684237,0
3,98.63606580029092,0,397.4088165792003,0.8868478976113926,0
5,139.390125838156,0,319.8002913165462,0.8608679503759148,0
113,20.120241709276762,2,40.0,0.09161034849232522,1
3,112.86697870027619,2,332.16409554211714,0.91499300593862,0
7,138.29191772743695,1,223.87070063712727,0.9058445921675878,0
8,140.46734562045387,0,218.2503062342776,0.8517826969667682,0
11,184.86537829296148,0,292.48743671872444,0.7248667652416854,0
34,58.49671322023688,4,60.785738021500265,0.5675418895912316,1
10,46.66317088159307,0,139.101511887574,0.8335069464123771,0
2,126.53822413271295,0,152.71200916180464,0.7350647789308791,0
7,64.743870610625,1,328.889386100357,0.8890535140834488,0
5,117.13487023865191,1,244.31884586450894,1.0,0
4,199.4403320487341,0,287.0888182620256,0.8968780126698858,0
46,20.995821771838017,2,278.6316015505285,0.018738492748721153,1
4,158.89460891380634,0,266.1652919570396,0.8187725217683076,0
8,147.50427520622975,1,290.92910660164256,1.0,0
5,114.45036342466295,1,198.49262992834025,0.9761422172182713,0
4,61.51027234737665,2,286.1692099007627,1.0,0
2,93.52207637687174,0,150.05486179688995,0.6829797430363332,0
6,163.5615854200338,0,280.66761739497895,0.9134430954127583,0
4,157.4305700195148,1,182.69422428801082,0.9416609401537372,0
14,110.39217726058854,6,242.60440350221302,0.5527606009716491,1
6,147.477891763505,1,336.15749143871705,1.0,0
7,158.18433432461273,2,286.1765807092493,0.9477125334660097,0
49,2.4881194626736036,0,194.73893974078217,0.0,1
8,151.14281621304733,0,192.54362475215416,0.8245165877351343,0
36,15.209589103087337,7,244.49816465377953,0.929282793001172,1
7,101.70876574063809,0,73.11250458453237,0.8775749236570553,0
7,64.98958834129405,2,166.73604355194124,1.0,0
30,84.61381332677509,5,127.8900061902926,0.5437405812865904,1
5,123.11891094741895,0,268.9859477181883,0.8339159080527914,0
4,111.67804671134935,0,104.07031051798651,0.9244020246131671,0
41,56.75345177117657,9,271.94120755938496,0.3431348229105301,1
4,127.13547489964571,1,272.01751339094255,0.921673272242326,0
3,144.0579617192577,0,190.0386010764807,0.7904283022748289,0
5,88.91078220398481,0,168.3243063360037,1.0,0
4,86.09260529014978,1,280.7349526516148,0.9158228352074375,0
1,134.79249681513704,0,204.34253360882332,0.9276103014636586,0
5,165.34264460224776,0,271.8514692825462,1.0,0
4,203.1246486930507,1,178.21295110171673,0.7415709350410414,0
6,144.122576446763,0,207.85122691025148,0.8679156366977162,0
2,37.86168188909522,0,325.3517023442089,0.8972603260481464,0
7,130.5877183707392,0,279.0661378312905,0.9678792619381785,0
4,79.83017812173613,0,241.420235811806,0.9192544231860882,0
16,67.77438033909877,3,202.67891928129686,0.6017587055050866,1
30,57.61358444763899,4,210.50794130225162,0.0,1
5,137.75118394923294,0,210.12794504101646,0.8123534628800164,0
5,136.94367631871557,1,281.30434658940766,1.0,0
8,103.16227859182982,0,368.9127117522583,0.7269520204119325,0
5,60.84411833980727,0,392.6259734195402,1.0,0
6,130.2497351844285,1,388.4557621478052,0.9695446011735354,0
3,97.80006988745478,0,164.78419656531673,1.0,0
4,160.05949237128112,0,205.44224632409407,0.7850918824626799,0
6,92.08766776735463,0,197.5730397925413,0.7288737110434403,0
1,122.25910659557556,0,343.4794390392309,1.0,0
6,129.54261329238477,0,227.89278464314202,0.6012171364358225,0
5,152.20304839177962,0,108.10454643161839,0.7741531531974429,0
6,182.81483397970888,0,364.30837477918334,0.7538114941540173,0
6,142.3426831908158,0,330.28780836913216,0.8290048155820361,0
2,185.04140576074616,0,242.04295839310026,0.8661381713306726,0
6,37.735247312368955,7,258.7818283248069,0.69104234774972,1
5,89.11906829535089,2,158.21947162624608,0.4894669763256135,1
6,122.5531121831758,0,258.26050624775644,0.9195683878018782,0
3,134.67104270911747,1,247.93414187152547,0.7595303970445154,0
35,30.968255551965132,17,282.7444105837485,0.441264619549981,1
39,40.884750445378934,8,168.21990236249744,0.17703326944136089,1
3,103.80019747566249,0,226.6315820899379,1.0,0
40,7.571609623754053,11,60.88480740023254,0.3354892696011602,1
27,91.30630587096128,12,226.36999708910554,0.6587405540567289,1
7,147.84929203843836,0,305.91327430720423,0.6597852315416731,0
23,33.458476212556,8,122.82877741345874,0.45469388838034136,1
40,88.47863806673519,8,312.90937192763175,0.3012009492792737,1
107,15.52099191605799,2,151.69708000043948,0.13352715379489175,1
6,73.27794772585415,3,216.6039100192236,1.0,1
4,191.87157827664345,0,333.47047367008844,0.7937567179077563,0
5,117.67267274168492,1,246.26137466223975,0.8683561966366139,0
8,72.61256890880054,1,193.54265695378083,1.0,0
2,115.6264102759606,0,154.36971494790637,1.0,0
5,152.6823649931253,0,112.07812427481238,0.999462815544227,0
7,154.16513230850367,2,97.0401161148933,1.0,0
5,61.75535575398555,0,257.1918823228657,0.8150289402302426,0
54,9.349214713313975,0,168.06894574822212,0.06725492183530796,1
10,132.01447427713902,0,274.95259500405695,0.8093707997101135,0
4,140.259861482502,0,289.72468273615647,0.8829786712202919,0
1,124.32559169040115,0,286.4595039370201,0.7605051251452019,0
60,31.34774749350196,0,132.7776600626798,0.062219384369192145,1
5,112.18165543224055,1,256.0287041574433,0.8802371355580517,0
61,36.508236225985584,1,185.20426314239725,0.12153680393189613,1
6,98.65428453866554,0,343.96352744359496,1.0,0
3,54.259089602860264,0,284.0083989272837,0.7837243203991158,0
17,60.01843917812518,2,223.4020108251311,0.6156253274604863,1
3,75.74968679600084,1,366.8757107263182,1.0,0
4,121.22812134579316,0,312.41186538010436,0.7987563092651799,0
4,159.83796339042067,0,207.69160188992285,0.9222261369894855,0
43,42.084867777467856,9,218.77915291988344,0.16240037696964577,1
3,119.93358327552444,0,176.32704085486225,0.9789312147812953,0
42,5.0,10,151.71707369424485,0.48362442471344064,1
2,114.22851688191395,0,300.436152468679,0.7930223596229308,0
19,83.07291057597423,3,81.83986468493215,0.5230618601100067,1
15,83.29396576502785,6,308.86511295425015,0.7263307473185578,1
4,80.29259515722319,0,173.48064810181984,0.9836221762073684,0
4,111.03750421197235,0,134.7541316626083,0.9281045550010051,0
6,130.56015317102916,0,97.5244170242334,0.8450210600776277,0
6,86.5989311429516,0,206.6337137189895,0.8479549989202386,0
42,10.159614342809007,7,394.67421849361796,0.2852876325691461,1
5,121.52258695751233,0,247.5968513834839,0.959112793762002,0
6,140.23121156559907,0,193.11122848056053,0.6256167452856528,0
38,39.161645232590736,9,98.0014328786399,0.27593475558831565,1
7,56.72962561408022,0,336.490458174348,1.0,0
7,84.37811686033073,0,304.70631657916834,0.7483831996059055,0
6,94.28976829757677,0,240.62610439195316,0.794787007693483,0
3,98.59793901245791,0,323.5445110856108,1.0,0
4,125.89676026974365,0,222.73270191003365,0.8735274062011799,0
12,89.35687330409583,0,237.77548556551278,0.8494027405044452,0
5,53.07204812181206,0,82.59051571127365,1.0,0
1,169.93305744761116,1,169.05825962665767,0.8005118509130977,0
4,172.06458497255872,1,295.82400286535335,0.7293213827571402,0
6,190.8005204351237,0,328.0996113624755,1.0,0
5,103.6610118895948,1,133.16975169304303,0.6686434947061572,0
4,154.75286569636944,1,170.52649456685526,1.0,0
5,154.01718961964164,0,260.8733026037973,0.8029706080477336,0
3,153.8372264696582,0,240.32604001181662,0.8383811774019582,0
6,166.12975001642852,0,272.077861972607,1.0,0
6,156.34129089548935,1,200.87770643652146,0.8511625724216905,0
8,121.27698068995711,0,300.35935797037223,0.5040152178274782,0
8,187.45147101651236,0,296.9591893867855,1.0,0
5,154.00269048423206,1,314.5204737437706,0.9101467388751093,0
9,125.67775896120057,0,263.7971059241383,0.9299095961654164,0
121,12.649214852718192,4,182.64145929356204,0.15392300419878008,1
23,20.076316063832508,5,160.52255725560724,0.028939986617186532,1
6,121.50122057118685,0,290.3233123850438,1.0,0
11,68.81742205295023,0,330.8611533971816,0.8233279561945269,0
28,53.7774787247084,10,249.65545393256903,0.27566274323215373,1
5,101.41745964175186,0,345.6384447204383,0.9349274641391723,0
6,151.42971436440808,0,200.08241649187383,1.0,0
2,105.49461345999552,0,190.19136953857173,0.7781977764613801,0
129,13.840464971839715,1,218.27051847126702,0.0,1
6,86.53024030118316,0,281.48520408262465,0.9373334444194577,0
7,78.08468887562822,5,175.4796371766944,0.5379466749430721,1
123,13.237276663659506,4,107.50767093746781,0.18311695900059918,1
4,112.87335546553619,0,235.77793224400418,0.9131875143573743,0
5,105.39774248149052,0,352.2317419493186,0.8209915236400108,0
5,78.5359844316278,0,167.50327575238006,0.8207786175014766,0
12,83.98704719687012,0,207.28627737349086,0.7381654629061868,1
4,101.89418084941025,0,211.9519637238339,0.7552521543532419,0
16,86.47755148858056,3,154.10194740690184,0.29588995408561863,1
8,10.0,0,364.5494964756094,0.6820777838574996,0
6,125.39284990732808,0,291.99432551326555,0.9156209218969087,0
36,21.48805804692653,9,173.6063777030425,0.0,1
31,41.05579072537286,4,177.22775200704245,0.47096654380529185,1
6,120.22322588577178,0,222.60792764084695,0.8263509306473652,0
5,105.45933893025231,0,284.17631025299755,1.0,0
6,73.6075244433082,0,194.258966436065,1.0,0
125,7.719566080201552,4,194.68162034399202,0.13503726791772658,1
5,96.7598864167145,2,239.58244516672647,0.7683183024217434,0
2,127.61824126464606,0,280.4166773685267,0.7519045564892992,0
18,93.04354858562337,4,152.77453659360873,0.7343783194217991,1
7,101.04251346764303,0,327.1475317097409,0.9386689438297072,0
5,126.75320806878929,1,425.4816123114425,0.6953347753256454,0
5,87.12503950107916,0,227.47051315500588,0.9552070866705656,0
5,117.25208796900164,0,357.03320332293663,1.0,0
1,139.12214020054978,1,272.1420075683721,0.8576273880341999,0
40,46.735108368198595,6,171.18637127960307,0.20352162705273638,1
38,15.15564070164215,6,298.7900955939513,0.3754510824504904,1
9,70.4779258149732,0,60.0,0.8773501688936367,0
8,179.49374135909693,0,177.46525942132797,0.8315361517007553,0
4,95.4240934653946,0,311.8759534039778,0.9755450338650057,0
1,90.0333010592154,0,257.7419603866724,0.7452750191578702,0
58,14.967659103436628,3,209.24341858993355,0.11027811159028655,1
6,148.25221915844344,0,297.9838376654787,1.0,0
41,64.2922817266803,13,206.86037432584462,0.34305410828380706,1
4,90.42295067643127,0,253.3157996516577,0.6956532085788358,0
37,57.83172594755002,7,283.2131074582523,0.14770991014747767,1
124,9.484147834989285,0,160.63816856367578,0.20020049048079985,1
4,102.26750937562683,0,189.40189761156202,0.8346310366593953,0
119,10.512695760813713,5,135.46415421399576,0.186437142292246,1
66,2.0,1,152.4975457486843,0.10556295574096572,1
130,10.098117861436926,3,120.12774759791395,0.12471424860195439,1
17,53.091095631997874,3,287.0967893385752,0.47303206182660845,1
10,98.79295884981127,4,306.5612280969461,0.67534635016993,1
5,59.012150819448664,0,255.17538190517908,0.9756296929815687,0
128,24.895451350854007,0,172.85176199186003,0.05274575731963382,1
10,114.50473094698818,0,330.3111253816289,0.9834089573400148,0
6,158.9472244846886,0,181.77747426521842,0.8922833061874685,0
4,97.11341718473926,0,257.6394354820363,0.6795295796846335,0
3,65.84881078434466,1,229.982377933266,0.8499791558596058,0
6,126.03058745433555,1,247.26947665066862,0.9134500960079609,0
7,180.0436906090504,0,307.15830552685173,0.8664808674175924,0
109,5.779119107361286,0,245.39391091823848,0.07419352482496007,1
121,2.0,2,169.1630736881228,0.15593747838504923,1
8,113.47802377434374,0,319.370780944417,0.7021813113073361,0
12,96.63191289362109,3,121.12944534455437,0.30294021605524385,1
2,189.2775284188293,0,465.1962177750805,0.9404326896801868,0
5,169.69857640919054,1,165.85732402962006,1.0,0
58,49.619003984738406,1,143.74112522286686,0.18232608860548669,1
3,71.66217370655781,0,339.33579490609213,0.6923173960303961,0
39,28.699923945179535,7,183.9366680578623,0.10669551235357791,1
8,162.97900422023525,1,374.53203135383234,0.7659332913981604,0
33,23.744442253377642,5,149.065272893223,0.8057250181358506,1
14,15.492481875241289,1,144.68981871688914,0.4136955105008113,1
5,118.1912346233546,0,329.220015911392,0.9060966637759629,0
65,14.8519521524829,2,191.1330796328339,0.18931938006709378,1
2,111.02643041931196,0,153.39943351728832,1.0,0
